host,timestamp,scrolls_processed,avg_latency_ms,cache_hit_ratio,energy_per_scroll_w,dag_avg_depth,dag_fork_avg
mars_rover,2024-08-14T10:14:32.192780,1078746,1.022,0.9684,0.0176,4,2.42
mars_rover,2024-08-15T10:14:32.192787,1032000,0.742,0.9866,0.0155,7,2.46
mars_rover,2024-08-16T10:14:32.192794,1013677,0.936,0.9717,0.0181,5,2.31
mars_rover,2024-08-17T10:14:32.192802,1080408,1.435,0.9899,0.0164,4,2.35
mars_rover,2024-08-18T10:14:32.192809,1037258,0.716,0.9743,0.0179,3,1.96
mars_rover,2024-08-19T10:14:32.192816,1043036,0.73,0.9727,0.0174,7,1.94
mars_rover,2024-08-20T10:14:32.192824,1089094,1.069,0.9609,0.0162,6,2.49
mars_rover,2024-08-21T10:14:32.192831,1028004,1.356,0.9901,0.014,3,1.92
mars_rover,2024-08-22T10:14:32.192838,1071623,1.311,0.9641,0.0189,6,2.33
mars_rover,2024-08-23T10:14:32.192845,1047499,1.038,0.9816,0.0146,3,2.16
mars_rover,2024-08-24T10:14:32.192853,1074684,0.774,0.9875,0.0189,6,2.3
mars_rover,2024-08-25T10:14:32.192861,1087986,1.409,0.9646,0.0175,3,1.82
mars_rover,2024-08-26T10:14:32.192876,1012186,1.488,0.961,0.0181,6,1.81
mars_rover,2024-08-27T10:14:32.192884,1088866,1.149,0.9708,0.0163,3,2.22
mars_rover,2024-08-28T10:14:32.192891,1011168,1.359,0.9898,0.0158,3,2.06
mars_rover,2024-08-29T10:14:32.192898,1023844,0.887,0.9605,0.0148,7,2.02
mars_rover,2024-08-30T10:14:32.192905,1075240,1.15,0.994,0.0167,5,2.01
mars_rover,2024-08-31T10:14:32.192913,1058844,0.816,0.9642,0.0186,6,1.83
mars_rover,2024-09-01T10:14:32.192919,1046475,1.284,0.9908,0.0194,4,2.42
mars_rover,2024-09-02T10:14:32.192927,1013975,1.445,0.983,0.016,6,2.3
mars_rover,2024-09-03T10:14:32.192935,1077036,1.406,0.9807,0.0165,4,1.88
mars_rover,2024-09-04T10:14:32.192942,1044005,1.164,0.9861,0.014,4,2.3
mars_rover,2024-09-05T10:14:32.192951,1064340,0.822,0.9841,0.0189,7,1.83
mars_rover,2024-09-06T10:14:32.192958,1101382,1.29,0.9883,0.0184,7,2.08
mars_rover,2024-09-07T10:14:32.192966,1087189,0.905,0.9942,0.0181,4,2.16
mars_rover,2024-09-08T10:14:32.192973,1054490,0.811,0.9863,0.0169,7,2.44
mars_rover,2024-09-09T10:14:32.192980,1073990,1.197,0.9792,0.0146,3,2.48
mars_rover,2024-09-10T10:14:32.192989,1050815,0.864,0.9859,0.0149,4,2.17
mars_rover,2024-09-11T10:14:32.192997,1062228,1.383,0.98,0.0189,6,2.38
mars_rover,2024-09-12T10:14:32.193004,1039672,0.92,0.9809,0.0192,4,1.9
mars_rover,2024-09-13T10:14:32.193011,1015454,0.836,0.9664,0.016,7,1.86
mars_rover,2024-09-14T10:14:32.193019,1029880,0.868,0.9605,0.0143,3,2.0
mars_rover,2024-09-15T10:14:32.193026,1034759,0.876,0.9697,0.0187,5,2.02
mars_rover,2024-09-16T10:14:32.193042,1035179,0.987,0.962,0.0142,4,2.05
mars_rover,2024-09-17T10:14:32.193049,1047858,0.963,0.9696,0.0151,3,2.01
mars_rover,2024-09-18T10:14:32.193057,1095377,0.717,0.9624,0.0188,5,2.06
mars_rover,2024-09-19T10:14:32.193064,1045905,1.271,0.9888,0.0193,7,1.86
mars_rover,2024-09-20T10:14:32.193071,1067657,0.764,0.9649,0.0177,5,2.29
mars_rover,2024-09-21T10:14:32.193079,1088273,1.213,0.9878,0.0164,5,2.27
mars_rover,2024-09-22T10:14:32.193086,1080302,1.12,0.9715,0.0199,7,2.4
mars_rover,2024-09-23T10:14:32.193094,1106082,0.928,0.9719,0.0155,4,2.42
mars_rover,2024-09-24T10:14:32.193111,1024171,1.316,0.9784,0.015,6,2.38
mars_rover,2024-09-25T10:14:32.193120,1060014,1.18,0.9738,0.0146,4,2.11
mars_rover,2024-09-26T10:14:32.193127,1079531,0.736,0.9765,0.0191,3,2.47
mars_rover,2024-09-27T10:14:32.193134,1069112,0.883,0.9844,0.0197,6,2.45
mars_rover,2024-09-28T10:14:32.193142,1010908,1.066,0.9841,0.0197,6,2.08
mars_rover,2024-09-29T10:14:32.193150,1086143,1.105,0.978,0.0197,6,2.31
mars_rover,2024-09-30T10:14:32.193158,1012140,1.44,0.9877,0.0168,6,1.83
mars_rover,2024-10-01T10:14:32.193166,1029852,1.069,0.9879,0.0145,4,2.41
mars_rover,2024-10-02T10:14:32.193178,1105131,0.826,0.9639,0.0196,5,1.92
mars_rover,2024-10-03T10:14:32.193202,1049854,0.927,0.9639,0.0179,6,2.22
mars_rover,2024-10-04T10:14:32.193211,1085675,1.199,0.9816,0.0178,4,2.43
mars_rover,2024-10-05T10:14:32.193219,1020697,1.059,0.9913,0.0153,7,2.09
mars_rover,2024-10-06T10:14:32.193231,1083553,1.003,0.9632,0.0183,7,1.84
mars_rover,2024-10-07T10:14:32.193245,1038608,0.724,0.9814,0.0146,7,2.28
mars_rover,2024-10-08T10:14:32.193253,1068665,1.426,0.9772,0.019,4,1.98
mars_rover,2024-10-09T10:14:32.193260,1059833,0.741,0.9763,0.0192,6,2.07
mars_rover,2024-10-10T10:14:32.193267,1071328,1.172,0.9705,0.0199,6,2.23
mars_rover,2024-10-11T10:14:32.193275,1008587,0.723,0.9703,0.0143,6,1.82
mars_rover,2024-10-12T10:14:32.193283,1075885,0.712,0.9776,0.015,4,1.94
mars_rover,2024-10-13T10:14:32.193290,1014400,1.402,0.9766,0.0188,4,2.09
mars_rover,2024-10-14T10:14:32.193297,1023158,1.409,0.9819,0.0151,4,2.38
mars_rover,2024-10-15T10:14:32.193304,1032883,0.842,0.9718,0.0179,7,2.03
mars_rover,2024-10-16T10:14:32.193311,1032933,1.435,0.9617,0.0179,4,1.83
mars_rover,2024-10-17T10:14:32.193318,1055515,1.357,0.9788,0.0154,5,2.01
mars_rover,2024-10-18T10:14:32.193325,1077065,1.275,0.9803,0.017,7,1.98
mars_rover,2024-10-19T10:14:32.193333,1007276,1.416,0.9624,0.0179,3,1.97
mars_rover,2024-10-20T10:14:32.193340,1087592,0.751,0.9629,0.018,6,1.9
mars_rover,2024-10-21T10:14:32.193347,1061819,1.14,0.9823,0.0163,6,2.24
mars_rover,2024-10-22T10:14:32.193354,1085316,0.893,0.967,0.0177,7,1.95
mars_rover,2024-10-23T10:14:32.193362,1096053,0.863,0.9643,0.0169,4,2.13
mars_rover,2024-10-24T10:14:32.193369,1012271,1.453,0.9767,0.0185,4,1.93
mars_rover,2024-10-25T10:14:32.193376,1056607,1.136,0.9881,0.0152,5,2.07
mars_rover,2024-10-26T10:14:32.193383,1011930,1.085,0.9913,0.0169,5,2.12
mars_rover,2024-10-27T10:14:32.193390,1083814,1.418,0.9844,0.0149,4,2.19
mars_rover,2024-10-28T10:14:32.193397,1015464,0.762,0.9848,0.018,3,2.3
mars_rover,2024-10-29T10:14:32.193404,1027608,0.853,0.9779,0.0186,4,1.85
mars_rover,2024-10-30T10:14:32.193413,1082047,1.231,0.9775,0.0193,6,2.29
mars_rover,2024-10-31T10:14:32.193425,1021914,1.39,0.9782,0.0183,7,1.96
mars_rover,2024-11-01T10:14:32.193440,1081849,0.836,0.9878,0.0142,6,2.12
mars_rover,2024-11-02T10:14:32.193447,1050300,1.038,0.9914,0.0194,7,1.97
mars_rover,2024-11-03T10:14:32.193454,1101980,1.185,0.9604,0.0147,4,2.27
mars_rover,2024-11-04T10:14:32.193462,1095479,1.443,0.9755,0.014,6,1.85
mars_rover,2024-11-05T10:14:32.193469,1035424,0.757,0.9947,0.0198,6,2.16
mars_rover,2024-11-06T10:14:32.193477,1104644,0.838,0.9833,0.0194,3,2.41
mars_rover,2024-11-07T10:14:32.193489,1090244,0.968,0.9679,0.0144,4,1.98
mars_rover,2024-11-08T10:14:32.193502,1044635,1.237,0.9748,0.0157,7,2.27
mars_rover,2024-11-09T10:14:32.193509,1054095,1.413,0.9725,0.0178,5,2.21
mars_rover,2024-11-10T10:14:32.193516,1033423,1.429,0.9816,0.0171,4,2.09
mars_rover,2024-11-11T10:14:32.193524,1091565,1.336,0.9769,0.0145,7,2.35
mars_rover,2024-11-12T10:14:32.193531,1099324,1.193,0.9691,0.0157,4,2.08
mars_rover,2024-11-13T10:14:32.193538,1033465,1.063,0.9703,0.0143,5,1.93
mars_rover,2024-11-14T10:14:32.193545,1051748,1.293,0.9837,0.016,7,2.43
mars_rover,2024-11-15T10:14:32.193552,1021582,1.423,0.973,0.0151,5,2.36
mars_rover,2024-11-16T10:14:32.193560,1010538,0.787,0.9802,0.0141,6,1.97
mars_rover,2024-11-17T10:14:32.193567,1100452,0.856,0.9863,0.0158,7,2.12
mars_rover,2024-11-18T10:14:32.193574,1071484,0.771,0.9742,0.0174,4,2.37
mars_rover,2024-11-19T10:14:32.193581,1099462,1.224,0.9763,0.0189,7,2.2
mars_rover,2024-11-20T10:14:32.193588,1034525,0.863,0.9668,0.0168,6,2.25
mars_rover,2024-11-21T10:14:32.193595,1064660,0.703,0.9937,0.0186,6,2.34
mars_rover,2024-11-22T10:14:32.193610,1092999,0.809,0.9893,0.0191,3,1.88
mars_rover,2024-11-23T10:14:32.193618,1072907,1.219,0.9796,0.0148,3,2.34
mars_rover,2024-11-24T10:14:32.193625,1047972,1.215,0.975,0.0191,3,1.85
mars_rover,2024-11-25T10:14:32.193633,1088958,0.775,0.981,0.0169,6,2.37
mars_rover,2024-11-26T10:14:32.193640,1020522,1.338,0.9869,0.0181,3,2.37
mars_rover,2024-11-27T10:14:32.193648,1050104,0.759,0.9687,0.0179,5,2.01
mars_rover,2024-11-28T10:14:32.193655,1036214,1.01,0.9896,0.016,7,1.85
mars_rover,2024-11-29T10:14:32.193662,1075645,1.492,0.9753,0.0161,6,2.29
mars_rover,2024-11-30T10:14:32.193669,1019663,0.768,0.993,0.0189,6,2.3
mars_rover,2024-12-01T10:14:32.193676,1034617,0.786,0.9783,0.0183,7,1.97
mars_rover,2024-12-02T10:14:32.193684,1007971,0.953,0.9628,0.0166,7,2.29
mars_rover,2024-12-03T10:14:32.193693,1073678,0.79,0.9677,0.0197,4,2.24
mars_rover,2024-12-04T10:14:32.193706,1065091,1.137,0.9827,0.0164,4,2.17
mars_rover,2024-12-05T10:14:32.193719,1026725,1.002,0.991,0.0155,4,2.31
mars_rover,2024-12-06T10:14:32.193737,1096359,0.86,0.9889,0.0182,3,1.87
mars_rover,2024-12-07T10:14:32.193745,1047829,1.135,0.9629,0.0156,6,2.22
mars_rover,2024-12-08T10:14:32.193752,1060254,1.363,0.9871,0.0152,5,2.03
mars_rover,2024-12-09T10:14:32.193759,1050656,1.275,0.9674,0.0142,3,1.99
mars_rover,2024-12-10T10:14:32.193766,1009086,1.1,0.9907,0.0182,7,2.28
mars_rover,2024-12-11T10:14:32.193773,1081535,1.236,0.9654,0.0172,5,2.19
mars_rover,2024-12-12T10:14:32.193780,1029946,1.221,0.9774,0.0171,7,2.41
mars_rover,2024-12-13T10:14:32.193787,1007716,0.88,0.9944,0.0175,7,2.35
mars_rover,2024-12-14T10:14:32.193794,1020625,1.051,0.9814,0.0186,6,1.83
mars_rover,2024-12-15T10:14:32.193802,1016547,0.824,0.995,0.0155,3,1.96
mars_rover,2024-12-16T10:14:32.193809,1054109,1.347,0.9818,0.0192,7,1.91
mars_rover,2024-12-17T10:14:32.193816,1099769,1.007,0.9836,0.0188,5,2.17
mars_rover,2024-12-18T10:14:32.193823,1041822,0.797,0.9872,0.0194,7,1.94
mars_rover,2024-12-19T10:14:32.193830,1012862,0.882,0.9849,0.016,5,2.28
mars_rover,2024-12-20T10:14:32.193838,1062672,0.873,0.9801,0.0194,7,2.21
mars_rover,2024-12-21T10:14:32.193845,1084607,1.18,0.9671,0.0172,6,2.31
mars_rover,2024-12-22T10:14:32.193852,1016809,0.945,0.9819,0.0164,6,2.47
mars_rover,2024-12-23T10:14:32.193859,1044528,1.034,0.9778,0.0143,4,2.43
mars_rover,2024-12-24T10:14:32.193866,1068997,0.977,0.9789,0.0189,6,1.88
mars_rover,2024-12-25T10:14:32.193873,1038062,0.884,0.988,0.0162,4,2.12
mars_rover,2024-12-26T10:14:32.193880,1084804,1.249,0.9677,0.0145,4,2.13
mars_rover,2024-12-27T10:14:32.193887,1007913,0.74,0.9753,0.0194,7,2.32
mars_rover,2024-12-28T10:14:32.193895,1024660,1.239,0.9636,0.0197,7,2.11
mars_rover,2024-12-29T10:14:32.193902,1014378,0.943,0.9868,0.0189,4,1.97
mars_rover,2024-12-30T10:14:32.193908,1068960,1.031,0.9773,0.0153,7,2.21
mars_rover,2024-12-31T10:14:32.193916,1105619,1.001,0.9638,0.0153,6,2.22
mars_rover,2025-01-01T10:14:32.193923,1106769,0.809,0.967,0.0191,6,2.4
mars_rover,2025-01-02T10:14:32.193930,1033369,0.997,0.9841,0.0192,7,2.29
mars_rover,2025-01-03T10:14:32.193937,1034933,1.408,0.9946,0.0166,4,2.49
mars_rover,2025-01-04T10:14:32.193945,1097609,1.323,0.9773,0.0183,3,2.47
mars_rover,2025-01-05T10:14:32.193953,1020594,1.14,0.9755,0.0171,4,2.19
mars_rover,2025-01-06T10:14:32.193960,1065020,1.364,0.9913,0.0175,6,2.4
mars_rover,2025-01-07T10:14:32.193967,1093839,1.103,0.9931,0.0146,4,2.35
mars_rover,2025-01-08T10:14:32.193974,1008490,1.097,0.9801,0.0141,6,2.39
mars_rover,2025-01-09T10:14:32.193982,1052995,1.278,0.9604,0.0195,3,2.1
mars_rover,2025-01-10T10:14:32.193989,1069049,1.205,0.9877,0.0158,3,2.49
mars_rover,2025-01-11T10:14:32.193997,1026537,0.962,0.9676,0.0149,6,2.1
mars_rover,2025-01-12T10:14:32.194004,1012452,1.435,0.9742,0.0179,5,1.98
mars_rover,2025-01-13T10:14:32.194011,1017114,0.844,0.9762,0.0149,3,1.87
mars_rover,2025-01-14T10:14:32.194018,1073447,1.032,0.9771,0.015,6,2.3
mars_rover,2025-01-15T10:14:32.194026,1086036,1.074,0.9836,0.0185,7,2.28
mars_rover,2025-01-16T10:14:32.194034,1026561,0.738,0.9739,0.0181,5,1.9
mars_rover,2025-01-17T10:14:32.194041,1039005,1.058,0.9892,0.019,6,2.49
mars_rover,2025-01-18T10:14:32.194048,1105350,1.227,0.9675,0.018,6,2.42
mars_rover,2025-01-19T10:14:32.194055,1081988,0.774,0.9848,0.0191,7,2.38
mars_rover,2025-01-20T10:14:32.194063,1096686,1.426,0.9614,0.0187,4,2.47
mars_rover,2025-01-21T10:14:32.194070,1093125,0.981,0.9697,0.0185,3,2.22
mars_rover,2025-01-22T10:14:32.194077,1013272,1.496,0.9914,0.017,7,1.85
mars_rover,2025-01-23T10:14:32.194084,1065106,0.928,0.9907,0.0186,5,2.01
mars_rover,2025-01-24T10:14:32.194091,1041905,0.857,0.9612,0.0181,6,1.96
mars_rover,2025-01-25T10:14:32.194098,1066644,0.844,0.978,0.0142,6,1.98
mars_rover,2025-01-26T10:14:32.194105,1076766,1.438,0.9815,0.0186,3,1.98
mars_rover,2025-01-27T10:14:32.194113,1049372,0.838,0.9783,0.0161,3,2.26
mars_rover,2025-01-28T10:14:32.194120,1078723,1.272,0.9621,0.0164,7,1.84
mars_rover,2025-01-29T10:14:32.194127,1023000,0.904,0.9628,0.0174,6,1.97
mars_rover,2025-01-30T10:14:32.194134,1008907,1.328,0.976,0.0145,7,2.48
mars_rover,2025-01-31T10:14:32.194141,1016801,1.283,0.9604,0.0191,3,1.95
mars_rover,2025-02-01T10:14:32.194149,1088090,1.094,0.9621,0.0167,6,2.48
mars_rover,2025-02-02T10:14:32.194156,1043892,1.286,0.9926,0.0173,4,1.98
mars_rover,2025-02-03T10:14:32.194163,1088890,1.119,0.9914,0.0196,5,1.97
mars_rover,2025-02-04T10:14:32.194171,1013950,1.119,0.9681,0.0196,4,2.14
mars_rover,2025-02-05T10:14:32.194178,1077427,1.496,0.9656,0.016,7,1.91
mars_rover,2025-02-06T10:14:32.194186,1091968,0.797,0.966,0.0143,4,2.46
mars_rover,2025-02-07T10:14:32.194193,1106131,1.133,0.9867,0.0148,6,2.23
mars_rover,2025-02-08T10:14:32.194200,1062436,0.782,0.9765,0.0177,3,2.34
mars_rover,2025-02-09T10:14:32.194209,1032359,1.186,0.9705,0.0141,3,2.09
mars_rover,2025-02-10T10:14:32.194216,1013751,1.44,0.99,0.0171,6,1.83
mars_rover,2025-02-11T10:14:32.194224,1072708,0.847,0.9744,0.0184,3,2.4
mars_rover,2025-02-12T10:14:32.194235,1055284,1.251,0.9857,0.0171,5,1.92
mars_rover,2025-02-13T10:14:32.194247,1051982,1.365,0.9777,0.0165,7,1.86
mars_rover,2025-02-14T10:14:32.194257,1050008,0.767,0.9928,0.0142,7,2.11
mars_rover,2025-02-15T10:14:32.194265,1093924,1.021,0.9633,0.0189,4,2.45
mars_rover,2025-02-16T10:14:32.194272,1053237,1.379,0.9669,0.0187,3,1.87
mars_rover,2025-02-17T10:14:32.194280,1027818,1.455,0.9843,0.0151,3,2.31
mars_rover,2025-02-18T10:14:32.194287,1052877,0.842,0.9944,0.0199,6,2.03
mars_rover,2025-02-19T10:14:32.194299,1086363,1.156,0.9714,0.0163,5,1.9
mars_rover,2025-02-20T10:14:32.194315,1010916,1.075,0.9714,0.018,7,1.94
mars_rover,2025-02-21T10:14:32.194329,1073287,0.726,0.9604,0.0175,7,1.92
mars_rover,2025-02-22T10:14:32.194345,1090206,0.757,0.9761,0.0173,5,2.22
mars_rover,2025-02-23T10:14:32.194353,1027466,1.098,0.9725,0.0192,7,2.42
mars_rover,2025-02-24T10:14:32.194360,1058083,1.284,0.9767,0.0148,6,2.31
mars_rover,2025-02-25T10:14:32.194367,1063104,1.246,0.9795,0.0156,4,2.02
mars_rover,2025-02-26T10:14:32.194374,1080160,0.871,0.9815,0.0144,7,2.29
mars_rover,2025-02-27T10:14:32.194382,1095030,0.924,0.9739,0.0176,5,2.0
mars_rover,2025-02-28T10:14:32.194389,1077877,0.97,0.9609,0.0183,7,2.29
mars_rover,2025-03-01T10:14:32.194396,1037572,1.245,0.9797,0.0171,3,2.11
mars_rover,2025-03-02T10:14:32.194409,1033085,1.48,0.9917,0.015,5,2.23
mars_rover,2025-03-03T10:14:32.194421,1078673,0.964,0.982,0.0176,4,1.83
mars_rover,2025-03-04T10:14:32.194429,1103710,1.318,0.9728,0.0177,5,2.08
mars_rover,2025-03-05T10:14:32.194439,1028015,1.106,0.9912,0.0181,4,2.09
mars_rover,2025-03-06T10:14:32.194453,1072802,1.249,0.9748,0.0144,6,2.33
mars_rover,2025-03-07T10:14:32.194463,1030074,1.362,0.9946,0.0156,5,2.13
mars_rover,2025-03-08T10:14:32.194470,1018793,0.712,0.9939,0.0183,3,2.33
mars_rover,2025-03-09T10:14:32.194478,1024315,1.373,0.9637,0.0177,4,1.91
mars_rover,2025-03-10T10:14:32.194491,1066468,0.796,0.9773,0.0176,3,2.18
mars_rover,2025-03-11T10:14:32.194504,1041959,0.748,0.9924,0.0193,3,2.45
mars_rover,2025-03-12T10:14:32.194511,1098947,0.855,0.9754,0.0144,6,1.99
mars_rover,2025-03-13T10:14:32.194518,1009454,1.091,0.9722,0.0169,6,2.49
mars_rover,2025-03-14T10:14:32.194526,1078167,1.485,0.9641,0.0166,6,1.82
mars_rover,2025-03-15T10:14:32.194533,1075975,1.158,0.9618,0.0152,5,2.37
mars_rover,2025-03-16T10:14:32.194540,1022139,0.885,0.9667,0.0165,7,1.9
mars_rover,2025-03-17T10:14:32.194550,1054146,1.306,0.9845,0.0157,4,1.95
mars_rover,2025-03-18T10:14:32.194563,1044053,1.479,0.994,0.018,4,1.83
mars_rover,2025-03-19T10:14:32.194575,1057497,1.002,0.9769,0.0197,6,2.36
mars_rover,2025-03-20T10:14:32.194588,1033592,0.799,0.9885,0.0146,3,2.47
mars_rover,2025-03-21T10:14:32.194596,1083754,1.365,0.9749,0.0195,6,2.2
mars_rover,2025-03-22T10:14:32.194604,1022447,1.281,0.9835,0.0141,6,2.36
mars_rover,2025-03-23T10:14:32.194611,1030942,0.996,0.9778,0.0174,4,1.94
mars_rover,2025-03-24T10:14:32.194618,1018026,1.308,0.9732,0.0169,7,2.14
mars_rover,2025-03-25T10:14:32.194626,1025162,1.294,0.968,0.0196,3,2.0
mars_rover,2025-03-26T10:14:32.194633,1039274,0.831,0.9658,0.0197,3,2.03
mars_rover,2025-03-27T10:14:32.194640,1049306,1.316,0.9634,0.0152,4,2.29
mars_rover,2025-03-28T10:14:32.194647,1012657,1.446,0.9652,0.0156,6,1.93
mars_rover,2025-03-29T10:14:32.194654,1075817,1.471,0.9949,0.0185,5,1.99
mars_rover,2025-03-30T10:14:32.194662,1104415,1.498,0.9763,0.0194,7,2.41
mars_rover,2025-03-31T10:14:32.194669,1081690,0.731,0.9605,0.0198,4,2.41
mars_rover,2025-04-01T10:14:32.194690,1022681,1.357,0.9941,0.0171,3,2.17
mars_rover,2025-04-02T10:14:32.194698,1068540,0.877,0.9941,0.0153,4,2.28
mars_rover,2025-04-03T10:14:32.194706,1089271,1.18,0.9643,0.0159,6,2.1
mars_rover,2025-04-04T10:14:32.194713,1012697,1.401,0.982,0.017,4,2.17
mars_rover,2025-04-05T10:14:32.194721,1055612,1.32,0.9932,0.0196,4,2.1
mars_rover,2025-04-06T10:14:32.194728,1041810,0.724,0.9857,0.0181,6,1.8
mars_rover,2025-04-07T10:14:32.194735,1100627,1.398,0.9925,0.0163,7,2.35
mars_rover,2025-04-08T10:14:32.194742,1105935,0.71,0.9872,0.0167,7,1.85
mars_rover,2025-04-09T10:14:32.194750,1057005,0.873,0.9857,0.0155,6,2.23
mars_rover,2025-04-10T10:14:32.194757,1061745,0.944,0.9898,0.0156,5,2.14
mars_rover,2025-04-11T10:14:32.194765,1106796,1.285,0.9612,0.0146,7,2.18
mars_rover,2025-04-12T10:14:32.194776,1055879,1.079,0.9932,0.0195,3,2.1
mars_rover,2025-04-13T10:14:32.194789,1102714,1.176,0.9902,0.0179,3,2.43
mars_rover,2025-04-14T10:14:32.194807,1038273,1.142,0.988,0.0176,6,2.42
mars_rover,2025-04-15T10:14:32.194815,1094579,1.161,0.9837,0.0146,7,1.97
mars_rover,2025-04-16T10:14:32.194822,1066723,1.051,0.9795,0.0152,7,1.94
mars_rover,2025-04-17T10:14:32.194830,1039014,1.149,0.9874,0.0189,6,2.13
mars_rover,2025-04-18T10:14:32.194837,1075729,1.231,0.9711,0.0164,6,2.02
mars_rover,2025-04-19T10:14:32.194844,1079528,1.2,0.9927,0.0165,4,2.46
mars_rover,2025-04-20T10:14:32.194851,1018854,1.49,0.9721,0.0175,6,2.4
mars_rover,2025-04-21T10:14:32.194858,1063324,0.773,0.9759,0.0152,7,1.97
mars_rover,2025-04-22T10:14:32.194865,1028233,0.959,0.9824,0.0188,5,2.18
mars_rover,2025-04-23T10:14:32.194872,1017909,1.011,0.9745,0.0165,7,2.45
mars_rover,2025-04-24T10:14:32.194879,1033177,1.418,0.9802,0.0164,7,2.28
mars_rover,2025-04-25T10:14:32.194886,1048439,0.828,0.9826,0.019,4,1.85
mars_rover,2025-04-26T10:14:32.194894,1026326,1.214,0.9709,0.0153,3,2.3
mars_rover,2025-04-27T10:14:32.194906,1072571,1.322,0.9827,0.0173,4,1.83
mars_rover,2025-04-28T10:14:32.194914,1092746,1.079,0.9695,0.0147,7,1.94
mars_rover,2025-04-29T10:14:32.194921,1054751,1.296,0.9934,0.0142,6,2.4
mars_rover,2025-04-30T10:14:32.194928,1085053,0.822,0.9836,0.0178,5,2.05
mars_rover,2025-05-01T10:14:32.194935,1084840,1.264,0.9818,0.0169,5,2.08
mars_rover,2025-05-02T10:14:32.194942,1021678,0.989,0.9688,0.0191,3,2.14
mars_rover,2025-05-03T10:14:32.194949,1034656,1.431,0.9848,0.0165,4,1.97
mars_rover,2025-05-04T10:14:32.194956,1021027,1.226,0.9867,0.0182,6,2.38
mars_rover,2025-05-05T10:14:32.194964,1098055,1.36,0.9925,0.0191,7,1.96
mars_rover,2025-05-06T10:14:32.194974,1084126,0.754,0.9736,0.0198,5,2.05
mars_rover,2025-05-07T10:14:32.194981,1103558,0.88,0.9855,0.0193,4,1.94
mars_rover,2025-05-08T10:14:32.194988,1033856,1.43,0.9853,0.0188,5,1.9
mars_rover,2025-05-09T10:14:32.194997,1030035,1.072,0.9631,0.0176,6,1.95
mars_rover,2025-05-10T10:14:32.195004,1008278,1.053,0.9774,0.0175,6,2.3
mars_rover,2025-05-11T10:14:32.195011,1056165,0.957,0.9684,0.0179,4,2.27
mars_rover,2025-05-12T10:14:32.195018,1062736,1.232,0.9923,0.0151,4,1.8
mars_rover,2025-05-13T10:14:32.195027,1028611,0.746,0.9803,0.0176,4,2.24
mars_rover,2025-05-14T10:14:32.195034,1030269,1.299,0.9653,0.0188,5,2.47
mars_rover,2025-05-15T10:14:32.195041,1078155,1.476,0.9731,0.016,7,2.23
crypto_miner,2025-05-09T10:14:32.195059,877618,1.25,0.9933,0.0144,4,2.2
crypto_miner,2025-05-10T10:14:32.195129,913513,0.998,0.9665,0.0179,6,2.0
crypto_miner,2025-05-11T10:14:32.195138,884732,1.047,0.9738,0.0151,4,2.22
crypto_miner,2025-05-12T10:14:32.195307,945758,0.708,0.9601,0.0187,5,2.13
crypto_miner,2025-05-13T10:14:32.195328,914384,1.027,0.9873,0.0158,6,2.0
crypto_miner,2025-05-14T10:14:32.195338,872921,1.484,0.994,0.0157,7,2.36
crypto_miner,2025-05-15T10:14:32.195356,907574,0.815,0.961,0.0156,4,2.09
crypto_miner,2025-04-16T10:14:32.195378,785187,1.472,0.9915,0.0199,3,2.23
crypto_miner,2025-04-17T10:14:32.195391,810899,1.127,0.9687,0.0142,4,1.92
crypto_miner,2025-04-18T10:14:32.195405,845068,1.187,0.9671,0.0184,4,2.46
crypto_miner,2025-04-19T10:14:32.195419,820381,0.743,0.9673,0.0166,5,2.37
crypto_miner,2025-04-20T10:14:32.195428,840035,0.936,0.9695,0.0163,6,2.23
crypto_miner,2025-04-21T10:14:32.195437,776727,1.078,0.9939,0.0151,5,2.29
crypto_miner,2025-04-22T10:14:32.195452,803540,0.951,0.9674,0.0169,7,1.94
crypto_miner,2025-04-23T10:14:32.195461,778655,1.347,0.987,0.0187,3,2.28
crypto_miner,2025-04-24T10:14:32.195480,781339,0.726,0.9669,0.018,6,2.11
crypto_miner,2025-04-25T10:14:32.195489,793070,0.83,0.9637,0.0191,4,2.38
crypto_miner,2025-04-26T10:14:32.195498,776802,1.221,0.9602,0.0186,4,2.41
crypto_miner,2025-04-27T10:14:32.195506,851739,0.811,0.9747,0.0172,5,2.49
crypto_miner,2025-04-28T10:14:32.195518,809863,1.075,0.9699,0.0172,4,2.5
crypto_miner,2025-04-29T10:14:32.195532,852329,1.415,0.9741,0.015,4,2.1
crypto_miner,2025-04-30T10:14:32.195548,762819,1.009,0.9835,0.0175,4,1.93
crypto_miner,2025-05-01T10:14:32.195557,798367,1.315,0.973,0.0157,4,2.38
crypto_miner,2025-05-02T10:14:32.195565,804651,0.735,0.9689,0.0161,5,1.82
crypto_miner,2025-05-03T10:14:32.195581,754596,1.194,0.9742,0.0184,7,2.31
crypto_miner,2025-05-04T10:14:32.195589,810238,1.176,0.9906,0.0197,4,2.41
crypto_miner,2025-05-05T10:14:32.195597,827259,0.989,0.9675,0.0186,5,2.14
crypto_miner,2025-05-06T10:14:32.195606,835663,1.446,0.9636,0.0142,5,2.47
crypto_miner,2025-05-07T10:14:32.195618,784776,0.791,0.965,0.0197,5,2.3
