scroll_id,class,glyphs,energy_w,dag_depth,complexity
scroll_military_000449,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000450,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000451,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000452,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000453,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000454,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000455,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000456,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000457,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000458,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000459,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000460,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000461,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000462,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000463,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000464,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000465,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000466,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000467,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000468,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000469,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000470,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000471,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000472,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000473,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000474,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000475,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000476,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000477,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000478,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000479,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000480,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000481,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000482,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000483,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000484,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000485,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000486,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000487,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000488,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000489,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000490,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000491,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000492,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000493,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000494,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000495,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000496,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000497,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000498,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000499,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000500,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000501,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000502,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000503,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000504,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000505,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000506,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000507,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000508,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000509,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000510,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000511,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000512,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000513,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000514,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000515,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000516,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000517,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000518,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000519,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000520,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000521,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000522,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000523,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000524,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000525,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000526,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000527,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000528,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000529,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000530,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000531,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000532,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000533,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000534,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000535,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000536,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000537,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000538,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000539,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000540,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000541,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000542,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000543,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000544,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000545,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000546,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000547,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000548,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000549,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000550,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000551,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000552,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000553,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000554,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000555,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000556,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000557,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000558,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000559,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000560,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000561,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000562,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000563,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000564,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000565,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000566,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000567,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000568,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000569,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000570,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000571,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000572,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000573,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000574,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000575,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000576,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000577,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000578,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000579,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000580,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000581,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000582,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000583,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000584,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000585,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000586,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000587,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000588,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000589,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000590,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000591,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000592,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000593,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000594,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000595,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000596,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000597,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000598,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000599,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000600,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000601,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000602,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000603,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000604,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000605,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000606,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000607,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000608,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000609,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000610,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000611,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000612,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000613,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000614,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000615,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000616,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000617,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000618,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000619,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000620,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000621,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000622,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000623,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000624,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000625,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000626,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000627,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000628,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000629,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000630,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000631,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000632,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000633,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000634,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000635,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000636,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000637,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000638,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000639,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000640,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000641,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000642,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000643,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000644,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000645,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000646,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000647,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000648,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000649,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000650,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000651,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000652,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000653,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000654,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000655,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000656,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000657,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000658,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000659,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000660,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000661,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000662,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000663,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000664,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000665,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000666,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000667,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000668,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000669,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000670,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000671,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000672,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000673,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000674,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000675,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000676,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000677,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000678,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000679,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000680,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000681,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000682,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000683,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000684,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000685,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000686,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000687,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000688,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000689,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000690,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000691,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000692,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000693,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000694,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000695,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000696,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000697,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000698,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000699,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000700,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000701,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000702,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000703,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000704,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000705,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000706,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000707,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000708,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000709,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000710,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000711,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000712,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000713,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000714,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000715,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000716,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000717,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000718,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000719,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000720,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000721,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000722,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000723,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000724,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000725,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000726,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000727,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000728,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000729,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000730,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000731,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000732,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000733,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000734,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000735,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000736,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000737,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000738,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000739,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000740,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000741,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000742,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000743,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000744,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000745,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000746,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000747,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000748,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000749,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000750,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000751,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000752,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000753,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000754,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000755,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000756,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000757,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000758,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000759,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000760,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000761,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000762,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000763,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000764,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000765,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000766,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000767,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000768,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000769,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000770,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000771,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000772,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000773,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000774,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000775,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000776,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000777,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000778,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000779,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000780,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000781,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000782,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000783,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000784,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000785,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000786,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000787,military,🜁🜃🜋,0.015,3,0.6
scroll_military_000788,military,🜁🜃🜋,0.015,3,0.6
