scroll_id,class,glyphs,execution_time_ms,coherence,timestamp
scroll_109ce18e,llm,🜰🜰🜄🜅🜋,0.942,0.9503,2025-05-16T19:44:18
scroll_ef43c1c3,crypto,🜃🜃🜌🜌,1.1101,0.9551,2025-05-16T12:18:00
scroll_413d8428,crypto,🜃🜰🔷🜌🜄,0.8909,0.9502,2025-05-16T04:52:09
scroll_9a4b3964,llm,🜌🔷🜌🜰🜋🜄,1.0328,0.9665,2025-05-16T23:37:51
scroll_e0ffadc1,crypto,🜌🜌🜁🜅🜁🜄,1.0826,0.9573,2025-05-16T05:35:35
scroll_1c73f950,llm,🜌🜰🔷🔷🜄,0.8791,0.9783,2025-05-16T20:56:35
scroll_f7e85dfb,robotics,🜄🔷🜅🜅🜅,0.8877,0.9879,2025-05-16T16:23:25
scroll_b904cf0a,robotics,🜃🜅🜃🜌🔷🜌,0.9176,0.9846,2025-05-16T23:41:28
scroll_45768ceb,crypto,🜌🜰🜁🜌🜁,0.9295,0.9681,2025-05-16T00:46:01
scroll_d9816954,crypto,🜃🜄🜅🜰🜰,0.9056,0.9723,2025-05-16T06:50:20
scroll_29bf0562,llm,🔷🜋🜋🜰🜌,0.9854,0.9545,2025-05-16T06:36:44
scroll_1c2fa7d4,crypto,🜰🜁🜌🜄🔷🜰,1.1932,0.9691,2025-05-16T22:32:56
scroll_517f728c,llm,🜅🔷🜅🔷,0.9598,0.9784,2025-05-16T13:43:51
scroll_b433469e,crypto,🜄🜃🜁,1.0175,0.9834,2025-05-16T10:28:17
scroll_299fdfcb,robotics,🜰🜰🜰🜋,1.1955,0.9542,2025-05-16T00:50:57
scroll_e9b4bb6c,robotics,🜋🜰🜃🜰🜰🜁,0.8566,0.9573,2025-05-16T05:46:18
scroll_4fd8f9ad,crypto,🜃🜅🜁🜋🜅🜰,1.0213,0.9707,2025-05-16T14:05:33
scroll_95b204fd,llm,🜄🜋🜄,1.2001,0.9556,2025-05-16T20:37:19
scroll_4df835a7,robotics,🔷🔷🜄,1.0472,0.9898,2025-05-16T00:19:03
scroll_1e99b421,robotics,🜃🜌🜄🜋🜄🜄,0.8505,0.9765,2025-05-16T05:22:36
scroll_5044564b,llm,🜃🜃🜅🜄,0.8998,0.9827,2025-05-16T21:13:27
scroll_8f2ebdb5,llm,🜰🜌🜋,0.9399,0.9745,2025-05-16T12:55:35
scroll_bd6fb05a,crypto,🜄🜌🜄🜃🜅,0.9546,0.9551,2025-05-16T03:17:54
scroll_ac1bdbf1,llm,🜌🜌🔷🔷,0.8987,0.9793,2025-05-16T04:42:11
scroll_8f749d05,llm,🜅🜄🜅🜌🜄,0.9892,0.9752,2025-05-16T06:35:45
scroll_f2cee7dc,crypto,🜅🜌🜅,0.8869,0.9778,2025-05-16T19:06:22
scroll_e019000c,llm,🜰🜌🜌🜌🜋🜃,1.0659,0.9529,2025-05-16T15:21:32
scroll_c540c8f9,robotics,🜰🜃🜃🜅,0.9084,0.9698,2025-05-16T11:20:36
scroll_1fd9f649,llm,🜁🜋🜃🜌🜃,1.0142,0.9889,2025-05-16T15:41:51
scroll_98115fb4,llm,🜄🜅🜰🜅,1.1368,0.987,2025-05-16T08:59:46
scroll_318bb5e7,llm,🜁🜰🜁🜅🜄🔷,0.869,0.9873,2025-05-16T21:21:55
scroll_8f4f7993,robotics,🜄🜋🜃,0.8777,0.9688,2025-05-16T19:17:03
scroll_585893f0,llm,🜋🜰🔷🜌🜃,0.9187,0.9622,2025-05-16T20:17:04
scroll_9d20262e,llm,🜃🜋🜄🜌🜰,0.8598,0.9594,2025-05-16T05:30:57
scroll_f02e9c3e,robotics,🜋🜌🜄,0.9591,0.9823,2025-05-16T11:42:07
scroll_bfe6f234,llm,🜋🔷🜃🜋🜁🜄,1.2132,0.9858,2025-05-16T13:44:59
scroll_c305837a,llm,🔷🜰🜰,1.0626,0.9783,2025-05-16T02:53:48
scroll_a57aa3f1,robotics,🜌🜌🜌🜅,0.9579,0.9612,2025-05-16T15:37:32
scroll_cc2e8906,llm,🜅🜋🜁,0.8539,0.9558,2025-05-16T17:00:01
scroll_0e5fb550,crypto,🔷🜃🜰🜌,1.1817,0.9847,2025-05-16T09:23:44
scroll_e758305f,llm,🜄🜄🜋,1.1568,0.9649,2025-05-16T13:21:53
scroll_612964a1,robotics,🜋🜁🜰🜄,1.1158,0.9882,2025-05-16T13:23:54
scroll_5893493f,crypto,🔷🜃🜅🜅🜃🜄,1.0771,0.9808,2025-05-16T16:56:37
scroll_0cb12268,robotics,🔷🔷🜄🜄,1.2254,0.9731,2025-05-16T01:01:50
scroll_d03003e0,crypto,🜰🜰🜁🜰🜅🜰,0.972,0.9781,2025-05-16T11:49:28
scroll_21903bb2,crypto,🜌🜰🜄🜋🜰,0.9224,0.9602,2025-05-16T19:37:34
scroll_e6a800e8,robotics,🔷🜄🜁🜅🜃,0.875,0.9772,2025-05-16T20:28:52
scroll_c4f0c03c,crypto,🜰🔷🔷🜌🜁,0.8844,0.9637,2025-05-16T12:15:43
scroll_2e1ae2b7,crypto,🜅🜅🔷🜌🜰,0.9455,0.9788,2025-05-16T08:20:22
scroll_582bb170,llm,🜌🜋🔷🜁🔷🜰,0.877,0.9754,2025-05-16T09:23:47
scroll_71251932,robotics,🜋🜃🜋🜰🜋🜌,1.1607,0.9636,2025-05-16T19:30:54
scroll_e5455550,robotics,🜁🜁🜅🜃,0.8957,0.9878,2025-05-16T23:10:24
scroll_ee4180a2,llm,🜌🜅🜄,0.8513,0.9845,2025-05-16T22:27:00
scroll_efc86e64,llm,🔷🜌🜃🜅🜰,0.8803,0.9869,2025-05-16T20:55:59
scroll_bcd7e6ca,robotics,🜅🔷🜄🜁🔷🜃,1.1663,0.9588,2025-05-16T22:10:05
scroll_042ab21a,crypto,🜌🜋🜄🔷,1.0124,0.9596,2025-05-16T02:46:29
scroll_099a4b33,llm,🔷🜁🔷🜋,0.8974,0.9539,2025-05-16T08:53:26
scroll_24393fb3,crypto,🜋🔷🜋🔷🜄🔷,1.217,0.9812,2025-05-16T05:04:41
scroll_384bdbbb,llm,🜄🜋🜌,1.0853,0.9789,2025-05-16T20:28:21
scroll_5fbda181,robotics,🜰🔷🜅🜄🜌🜅,0.9021,0.9719,2025-05-16T03:52:21
scroll_b28fb32d,robotics,🜋🜋🔷🜃,0.9062,0.9726,2025-05-16T20:37:02
scroll_0ff31b53,robotics,🜰🜁🜰🔷🜋,1.0737,0.9676,2025-05-16T12:04:03
scroll_ea0c6b67,robotics,🜄🜁🜄,0.9264,0.978,2025-05-16T05:49:44
scroll_eece87ca,robotics,🜋🔷🜁🜰🜋🜰,1.1529,0.9555,2025-05-16T01:44:08
scroll_5e97a1b7,robotics,🜁🜅🜌🜌🜃🜋,0.8926,0.9804,2025-05-16T13:48:31
scroll_90ad1f20,llm,🜰🜰🜃,1.0327,0.9879,2025-05-16T20:02:31
scroll_c0859e8e,llm,🜃🔷🜃🜅🜋🜄,0.9872,0.9517,2025-05-16T18:09:19
scroll_44d4d1cd,robotics,🜄🜰🜰🜋🜃,1.162,0.9685,2025-05-16T15:00:01
scroll_2ae6060b,robotics,🜋🔷🔷🜰🜌🜰,0.925,0.9863,2025-05-16T23:31:01
scroll_63608c5b,llm,🜄🜰🜌🜰🜋🔷,0.8504,0.9506,2025-05-16T11:31:14
scroll_256b5708,crypto,🜁🜋🜃🜋🜄,0.9391,0.95,2025-05-16T17:36:04
scroll_7d462dc3,crypto,🜄🜁🜃🜄,0.9004,0.9678,2025-05-16T04:03:24
scroll_f32fb77a,crypto,🜁🜰🜅,1.0812,0.9726,2025-05-16T18:50:39
scroll_13f3cb6b,llm,🜃🜁🜅🜄🜅,0.8971,0.9633,2025-05-16T13:23:58
scroll_965b056a,llm,🜌🜁🜃,1.0925,0.967,2025-05-16T17:13:19
scroll_d3b2ca9c,robotics,🜅🜁🜌,0.9479,0.9884,2025-05-16T02:32:43
scroll_702417d8,llm,🔷🜁🜌🜄🔷🜅,0.9317,0.9717,2025-05-16T22:12:34
scroll_67b39610,robotics,🜅🜰🜰🜋,1.0713,0.9669,2025-05-16T23:23:21
scroll_ee460d08,llm,🜃🜃🜃🜋,1.0476,0.9669,2025-05-16T23:30:07
scroll_bdd9d77b,robotics,🜁🜄🜃🜋,1.0784,0.9656,2025-05-16T06:02:28
scroll_40f4d956,crypto,🜌🜅🜰🜅,1.0042,0.9858,2025-05-16T21:31:00
scroll_b8bd2f0d,llm,🜃🜋🜃🜅,1.1538,0.9857,2025-05-16T13:55:58
scroll_039cde88,llm,🜋🜰🜄🜃,0.857,0.9549,2025-05-16T09:56:41
scroll_792b0c31,crypto,🜰🜌🜄🜌🜄,0.9036,0.9856,2025-05-16T17:53:33
scroll_7f91d78a,crypto,🜰🔷🜰🔷🜄🜋,0.9007,0.961,2025-05-16T19:24:31
scroll_e5edcbdf,crypto,🜃🔷🜅🜁🜅,1.0674,0.9895,2025-05-16T22:11:42
scroll_a879eab8,crypto,🜃🜅🜁🔷,1.1095,0.9542,2025-05-16T10:15:51
scroll_473a4ea2,crypto,🜰🜃🜋,1.0485,0.9647,2025-05-16T01:21:59
scroll_fa36e16a,llm,🜌🜌🜄🜌🜅,1.1472,0.9771,2025-05-16T13:50:56
scroll_894f1aae,llm,🔷🜃🜰🔷,1.1577,0.9566,2025-05-16T13:53:23
scroll_b047ba6b,robotics,🔷🔷🔷🜁🜋🜁,0.9177,0.9686,2025-05-16T11:28:48
scroll_ad5d6372,robotics,🔷🜰🜌🜰,1.1766,0.9783,2025-05-16T13:05:32
scroll_6673a36c,llm,🜌🜌🔷🜰🜅,1.0372,0.9658,2025-05-16T15:22:11
scroll_6ab0e2a1,crypto,🜰🜌🜅🔷🜋🜌,1.1281,0.9551,2025-05-16T02:21:41
scroll_c4e534f9,robotics,🜁🜰🔷,1.0963,0.9542,2025-05-16T19:23:00
scroll_ec188ccf,llm,🜄🜁🜄🜅,1.0861,0.9806,2025-05-16T17:02:42
scroll_a49b2a35,crypto,🜌🜋🜁🜰🜅🜋,1.2043,0.9852,2025-05-16T06:36:53
scroll_8ee4f198,llm,🜄🜃🜅,0.8758,0.9519,2025-05-16T22:44:14
scroll_042a638a,llm,🜰🜄🜌,1.1556,0.964,2025-05-16T19:29:23
scroll_05e719ab,llm,🜌🜌🜋🜌🜰🜰,1.0083,0.961,2025-05-16T01:49:36
scroll_d3d6a136,robotics,🜄🜰🜃🜃🔷🜃,0.8621,0.9624,2025-05-16T16:42:01
scroll_bd1cb1c6,robotics,🜌🜃🜁🜄🔷,1.0509,0.9806,2025-05-16T20:30:01
scroll_a8341bd1,robotics,🜋🜁🜁,0.8761,0.9581,2025-05-16T00:58:24
scroll_8174cdc9,llm,🜌🔷🜰🜃🜄🜅,1.0825,0.9659,2025-05-16T21:04:08
scroll_564593e1,llm,🜋🔷🜄,1.1646,0.9841,2025-05-16T08:07:32
scroll_5bf17c29,llm,🜰🜄🜋🜁🔷,1.124,0.9679,2025-05-16T00:29:15
scroll_a6dae061,robotics,🜌🜰🜃🜌,0.9457,0.9615,2025-05-16T12:34:30
scroll_130d8b13,llm,🜄🜄🜅🜋🜃,0.8656,0.9612,2025-05-16T13:43:36
scroll_4eb090c3,llm,🜄🜄🜃,1.121,0.9866,2025-05-16T20:32:40
scroll_cb0e6606,crypto,🜌🜅🜰🜰🜃🜌,1.1963,0.9748,2025-05-16T16:14:22
scroll_5db6e9e5,crypto,🜌🜃🜃🜅🜁,1.1248,0.9687,2025-05-16T18:05:15
scroll_d5446379,llm,🜰🜅🜁🜄,0.9772,0.9563,2025-05-16T05:41:54
scroll_46da3709,crypto,🜅🜰🜌🜅🜄,1.1238,0.9544,2025-05-16T06:27:49
scroll_e9030b5e,robotics,🜅🔷🜅,0.985,0.9779,2025-05-16T06:13:19
scroll_4323df95,crypto,🜃🜃🜃,0.8678,0.9599,2025-05-16T05:36:52
scroll_db02b114,crypto,🜋🔷🜄,0.917,0.9644,2025-05-16T20:32:33
scroll_991bcc4d,crypto,🜋🜄🜌🜋,0.8688,0.9678,2025-05-16T06:43:43
scroll_6bf577d8,robotics,🔷🜅🜅🜁🜃🜄,1.1925,0.9869,2025-05-16T03:32:09
scroll_e24bab28,llm,🜅🜁🜌🜅,1.1949,0.9646,2025-05-16T05:02:31
scroll_18f1cfa6,llm,🜌🜁🔷🜅,0.9664,0.9738,2025-05-16T19:20:37
scroll_decbd2ea,robotics,🜅🜅🜰,0.9104,0.9759,2025-05-16T16:54:33
scroll_2686f297,crypto,🜅🜰🜰🜄🜅,0.9849,0.9787,2025-05-16T09:53:12
scroll_f40cacf4,crypto,🜁🜃🜰🔷🜄🜰,1.0543,0.9565,2025-05-16T17:55:58
scroll_77860c8b,llm,🜁🜄🜰🜅,1.0652,0.9563,2025-05-16T02:39:38
scroll_fc7ae258,crypto,🜅🜁🜋🜋,0.9109,0.9837,2025-05-16T21:45:52
scroll_d9bab41c,robotics,🜅🜅🜰,1.0176,0.9555,2025-05-16T22:44:17
scroll_59858227,llm,🜅🜋🜅,1.1018,0.9751,2025-05-16T13:17:06
scroll_172119d5,llm,🜄🜄🜁🜰🜋,1.0802,0.9854,2025-05-16T21:29:04
scroll_e729fab9,llm,🜋🜁🜃🜃🜅🜃,0.8786,0.9729,2025-05-16T16:41:42
scroll_9761f9e8,crypto,🜅🜁🜰🔷,0.912,0.9817,2025-05-16T06:22:26
scroll_3008e032,crypto,🜋🜁🜌🜃🜰🜃,1.1672,0.9723,2025-05-16T09:03:43
scroll_e7cf3638,llm,🜃🜋🜋🜄,0.9473,0.963,2025-05-16T01:22:50
scroll_77569268,llm,🔷🜰🔷🜌,0.8658,0.9521,2025-05-16T01:18:16
scroll_a562b612,llm,🜰🜁🜋🜅🜃,1.0403,0.9835,2025-05-16T03:13:13
scroll_4beebd8a,robotics,🜋🔷🜄,1.0128,0.9789,2025-05-16T19:33:46
scroll_4fd16e09,crypto,🜌🜌🜄,0.9202,0.9699,2025-05-16T16:04:35
scroll_376e3869,crypto,🜅🜅🜄🜌🔷🜅,1.2132,0.9834,2025-05-16T22:04:57
scroll_90e493f5,crypto,🜁🜄🜰,1.0792,0.9581,2025-05-16T09:52:29
scroll_8454c233,llm,🜃🜰🜃🜋,0.9499,0.969,2025-05-16T06:08:24
scroll_98047c0d,crypto,🜌🜰🜰🜋🜃,0.9165,0.9634,2025-05-16T12:20:37
scroll_6cf44c70,crypto,🔷🜋🜄🜅,1.0676,0.9742,2025-05-16T13:53:41
scroll_d9032977,crypto,🜌🜰🔷🜅,1.1164,0.9876,2025-05-16T08:06:05
scroll_6b405464,robotics,🜰🜌🜌🜌,1.1481,0.9837,2025-05-16T23:12:41
scroll_f7e1bc55,llm,🜁🔷🜁🜄🔷🜃,1.2364,0.979,2025-05-16T05:24:40
scroll_2aec2189,crypto,🜃🔷🔷🜌,0.8891,0.9875,2025-05-16T12:35:10
scroll_06f23bae,crypto,🜃🜅🔷🜄🜃,1.157,0.9812,2025-05-16T07:04:17
scroll_183fe03e,robotics,🔷🜃🜃🜁,0.9177,0.9827,2025-05-16T10:15:50
scroll_56681aaa,crypto,🜋🜄🔷🜰,1.218,0.984,2025-05-16T12:57:43
scroll_69e97847,llm,🜌🜃🜁🜄🜌🜁,1.1594,0.9645,2025-05-16T07:56:23
scroll_d9f498a4,crypto,🜰🜁🔷🔷🜰🜃,1.2291,0.9698,2025-05-16T12:41:00
scroll_ffb152a6,llm,🜌🜅🜃🜌🜰🜁,1.1476,0.9833,2025-05-16T23:54:52
scroll_e96638f9,crypto,🜅🜅🜅🜁🔷🜄,1.1109,0.981,2025-05-16T08:29:23
scroll_81feffac,llm,🜌🜁🔷🜋🜁,1.1271,0.9841,2025-05-16T00:39:09
scroll_ae9e4a2f,llm,🔷🜌🔷🜃,0.9327,0.9785,2025-05-16T12:18:04
scroll_469fa7af,robotics,🜌🜃🔷🜃🜅🜃,1.2306,0.9708,2025-05-16T17:09:43
scroll_55ff6408,llm,🜃🜁🜁🔷🜄🜁,0.9073,0.9502,2025-05-16T17:27:39
scroll_a7eabf4f,llm,🜋🜌🜋🜌🜅,0.8733,0.9829,2025-05-16T06:58:36
scroll_4a412283,llm,🜃🜌🜅🜅,0.9192,0.9847,2025-05-16T15:21:41
scroll_28b293da,crypto,🔷🜁🜌🜋🜄🜰,1.0146,0.9723,2025-05-16T14:21:56
scroll_016af94f,crypto,🜁🜋🜅🜌🔷,0.9917,0.9805,2025-05-16T09:49:36
scroll_5b6d92e3,llm,🜌🜰🜁🜄🜋🔷,1.1202,0.9727,2025-05-16T11:25:36
scroll_60590d21,llm,🜰🜅🜁🜅🜋🜁,0.956,0.9559,2025-05-16T09:26:43
scroll_09edf27e,robotics,🜋🜅🜌,0.9747,0.9593,2025-05-16T04:41:27
scroll_7a81b33c,robotics,🜰🜰🜃🜃🜰,1.2207,0.9695,2025-05-16T18:08:45
scroll_2c7a83eb,crypto,🜌🜃🜰🜌🜌,1.116,0.9897,2025-05-16T10:45:52
scroll_8cc00c35,robotics,🜰🜌🜅🜄,1.0432,0.961,2025-05-16T11:44:55
scroll_071cdac4,llm,🜄🜅🜃🜋🜄🜰,1.1058,0.9567,2025-05-16T21:24:30
scroll_f113a588,robotics,🜅🜃🜌,1.1824,0.9868,2025-05-16T05:50:16
scroll_dd9aa671,robotics,🜋🜌🜌🜄🜌,1.0079,0.9558,2025-05-16T19:09:27
scroll_994d5d69,robotics,🜁🜅🜄🜁🜋,1.1238,0.9521,2025-05-16T22:27:44
scroll_c71e6f4e,llm,🜋🜄🜰🜁,1.2361,0.9887,2025-05-16T23:24:18
scroll_870c6592,llm,🜰🜌🜃🜃🜅,1.0905,0.9792,2025-05-16T10:44:42
scroll_baddc0e7,llm,🜋🔷🔷🜌🜄,1.0949,0.9857,2025-05-16T22:10:52
scroll_0602250a,crypto,🜰🔷🜌🜰,1.1047,0.9613,2025-05-16T20:41:50
scroll_a4eecf41,llm,🜋🔷🜄🜅🜄,1.1936,0.975,2025-05-16T20:34:43
scroll_ce6eaa48,crypto,🜃🜰🔷🜄🜅,0.9418,0.9635,2025-05-16T08:30:13
scroll_f4374f87,robotics,🜄🜌🜰,1.1945,0.9786,2025-05-16T18:48:35
scroll_a742be56,crypto,🜅🜁🔷🜃🔷,1.1981,0.971,2025-05-16T22:23:41
scroll_ffeedadb,robotics,🜄🜅🜅🜅🔷🜋,0.9161,0.9801,2025-05-16T12:26:28
scroll_0658a418,robotics,🜁🜅🜅,1.0658,0.9603,2025-05-16T06:09:50
scroll_fe6ebd15,robotics,🜄🜰🜅🔷🜌,1.1806,0.9549,2025-05-16T08:58:28
scroll_83011f9b,crypto,🜃🜋🜄🜁🜁🔷,1.0396,0.9694,2025-05-16T02:25:38
scroll_57f82a6b,robotics,🜰🜄🜁🜅🜃🔷,1.1442,0.974,2025-05-16T10:42:39
scroll_ea4235e6,llm,🜅🜰🜋,1.0522,0.9772,2025-05-16T15:31:10
scroll_3611af5a,robotics,🜁🜃🔷🜰🜋,1.2383,0.96,2025-05-16T08:54:49
scroll_bb3d8104,crypto,🜁🜄🔷,0.9031,0.9807,2025-05-16T15:07:04
scroll_6563a509,crypto,🜰🜰🜅🜰🔷,1.0713,0.9668,2025-05-16T20:53:47
scroll_e5dee53f,crypto,🜅🜅🜌🔷🜁🜋,1.1892,0.9834,2025-05-16T22:45:55
scroll_f6ffcd62,crypto,🜰🜌🜋,1.0554,0.9856,2025-05-16T20:39:11
scroll_a935bad7,robotics,🜌🜅🜅🜃🜃🜅,1.0217,0.9733,2025-05-16T03:05:31
scroll_e250c326,crypto,🜄🜃🔷🜰🜁,1.1408,0.9892,2025-05-16T12:15:45
scroll_e87e988d,crypto,🜌🜰🜰🔷,0.8743,0.9726,2025-05-16T11:39:33
scroll_e68b3263,llm,🜅🔷🜄🜰🜅🜋,1.1124,0.9672,2025-05-16T03:38:15
scroll_307e1b25,llm,🜁🜋🔷🜄🜄,1.1122,0.9525,2025-05-16T14:50:44
scroll_3544c06e,crypto,🜁🜋🜁,0.9761,0.9548,2025-05-16T03:01:53
scroll_68bd4261,crypto,🜁🜋🜰,0.9778,0.9583,2025-05-16T11:02:49
scroll_87ebc92a,crypto,🜌🔷🜰🜌🜃🜁,1.0248,0.9834,2025-05-16T13:13:02
scroll_ccc7855d,crypto,🔷🜅🜅🜌,1.0269,0.9634,2025-05-16T20:01:06
scroll_e5d20172,llm,🜰🜃🜄🜰,0.989,0.9756,2025-05-16T23:30:30
scroll_53e2a5cc,crypto,🜋🜅🜋,0.9016,0.9561,2025-05-16T21:49:19
scroll_ad2aae20,crypto,🜰🜁🜁,1.1713,0.9738,2025-05-16T16:38:03
scroll_b29485f7,llm,🜄🜋🜰,1.1411,0.9637,2025-05-16T05:33:05
scroll_4ff45883,robotics,🜌🜌🜃,0.9186,0.957,2025-05-16T13:55:54
scroll_f168a2ea,robotics,🜌🜄🜌🔷🜁🜰,0.9333,0.9611,2025-05-16T07:53:38
scroll_3e87d1bb,llm,🜅🜰🜅,0.8748,0.9619,2025-05-16T06:32:59
scroll_34378f91,robotics,🜅🜃🜋🜃,1.2073,0.9577,2025-05-16T13:06:04
scroll_69fc0b9a,crypto,🔷🜋🜅🜅🜰,1.1207,0.9619,2025-05-16T19:48:22
scroll_cb48eeb9,crypto,🜌🜅🜰🔷🜃🜰,1.1198,0.951,2025-05-16T14:57:15
scroll_5b62c798,robotics,🜋🜌🔷,0.9825,0.9657,2025-05-16T14:12:07
scroll_825f90ad,robotics,🜅🔷🜃🜃🜃🔷,1.2401,0.9838,2025-05-16T01:44:57
scroll_f36756ed,robotics,🜃🜋🜋🜋🜅,0.9725,0.9711,2025-05-16T15:25:37
scroll_b9afdbe1,llm,🜰🜃🜁,0.9245,0.9873,2025-05-16T04:06:30
scroll_e5a15e5f,robotics,🜃🜋🜰🜅🜰🜰,1.172,0.9838,2025-05-16T05:48:03
scroll_e2e6cc6d,llm,🜰🜄🜄🔷🔷🔷,1.0097,0.9771,2025-05-16T10:26:31
scroll_f99c9fcd,llm,🜃🜌🜌🜌🜄🜌,1.1357,0.985,2025-05-16T23:50:36
scroll_c20ad581,llm,🔷🜁🜋🜄,1.1356,0.9858,2025-05-16T21:55:47
scroll_ec04ba1f,crypto,🜌🜰🜁🔷🜄,0.9565,0.9778,2025-05-16T03:16:41
scroll_4bc8ca72,crypto,🜄🜋🜋🜄🜋,0.8724,0.9698,2025-05-16T19:23:37
scroll_5d7073e9,llm,🜁🜃🜁🜃,1.015,0.9561,2025-05-16T03:43:35
scroll_b9ed55ee,robotics,🔷🜌🜁🜅🜁,0.8984,0.9508,2025-05-16T07:31:49
scroll_12a0fc04,crypto,🜅🜰🜁🜁,1.0087,0.9643,2025-05-16T23:30:38
scroll_a4c09694,crypto,🜰🜃🜋🔷,0.9473,0.9664,2025-05-16T15:47:47
scroll_df5990c8,crypto,🜌🜄🜁🜅🜰🜰,0.8593,0.9715,2025-05-16T11:25:03
scroll_d49c8566,crypto,🜅🜋🜰🜄,0.8649,0.9894,2025-05-16T10:59:50
scroll_7d067101,crypto,🜰🜃🜁🜌🜃,1.1398,0.9864,2025-05-16T06:14:22
scroll_43435c48,robotics,🔷🜄🔷,1.0887,0.9799,2025-05-16T01:26:35
scroll_5a613118,crypto,🜰🔷🜰🜁,1.2211,0.9527,2025-05-16T02:27:26
scroll_861454dc,robotics,🜅🜄🜋🜰🜅,1.1678,0.9574,2025-05-16T02:29:05
scroll_72f4b6b9,crypto,🔷🜁🜄🜃🜋🜰,1.1451,0.9703,2025-05-16T03:24:28
scroll_b03c0cd1,crypto,🜄🜰🜃🜃🜋,1.214,0.958,2025-05-16T18:25:43
scroll_d7198e7a,robotics,🜃🔷🔷🜰🜃,1.1929,0.9756,2025-05-16T17:59:11
scroll_207f024b,robotics,🜄🜰🜁🜄,1.1557,0.9536,2025-05-16T18:57:07
scroll_28f0fba4,llm,🜋🜅🜰🜋🜄,0.9106,0.9753,2025-05-16T05:10:35
scroll_4110c652,llm,🔷🜃🜰,1.1915,0.952,2025-05-16T21:37:56
scroll_8a4e5be8,robotics,🔷🜰🜌,1.2135,0.9561,2025-05-16T14:22:44
scroll_6338ed84,crypto,🜁🜅🜄🜄,0.9094,0.9895,2025-05-16T21:35:07
scroll_807c4186,llm,🔷🜰🜅,1.2482,0.9575,2025-05-16T21:19:49
scroll_99e78cbe,robotics,🜅🜌🜅🜃🜅,0.9499,0.9872,2025-05-16T16:46:14
scroll_72631837,robotics,🜁🜅🜁,0.9425,0.9584,2025-05-16T20:48:17
scroll_3746f277,crypto,🜰🜁🜅🜅,1.2297,0.9877,2025-05-16T19:41:13
scroll_03d29135,robotics,🜰🜄🜰🜃,0.9876,0.9664,2025-05-16T05:46:00
scroll_092f4965,llm,🜰🜄🔷🔷🜅,0.9173,0.9682,2025-05-16T16:51:12
scroll_a96d4e5c,llm,🜋🜁🜋🜰🜋,1.0048,0.9787,2025-05-16T00:26:36
scroll_ed450fe7,robotics,🔷🔷🜄,1.0454,0.9579,2025-05-16T15:25:11
scroll_d45792f3,llm,🔷🜋🜄🜰,1.2049,0.9566,2025-05-16T19:13:28
scroll_de82e0d9,crypto,🔷🜌🜃,1.2312,0.9743,2025-05-16T01:41:34
scroll_0a05a11c,robotics,🜄🜄🜃🜌🜅🜅,1.2455,0.9624,2025-05-16T19:22:14
scroll_c1691a6d,crypto,🜌🜌🜅🜄🔷🜄,1.179,0.9699,2025-05-16T20:46:42
scroll_a6f2bc0b,robotics,🜁🔷🜁🜅🜃🔷,0.9455,0.9736,2025-05-16T18:59:25
scroll_7fa724c4,robotics,🜁🜄🜁🜰🜰🜰,0.9333,0.9869,2025-05-16T01:33:26
scroll_0629600c,robotics,🜃🔷🔷,0.9844,0.9873,2025-05-16T16:07:14
scroll_3e5c0a22,robotics,🜃🜋🜅🜃🔷,1.1177,0.9723,2025-05-16T05:53:14
scroll_4d05196c,llm,🜰🜰🜰,1.1305,0.989,2025-05-16T06:28:30
scroll_d01ab910,crypto,🜅🜅🜃🜰🔷,1.0589,0.96,2025-05-16T06:31:32
scroll_fc36291b,llm,🜋🜃🜄🜅🜃,0.9571,0.9531,2025-05-16T11:24:56
scroll_042f08f6,llm,🜁🜋🔷,1.0966,0.9702,2025-05-16T05:29:37
scroll_4636b55e,robotics,🜄🜅🜁,0.9809,0.9788,2025-05-16T18:48:31
scroll_bdda4fc3,crypto,🜌🜄🜋🜰🜁,0.8598,0.9538,2025-05-16T01:54:06
scroll_6a6b1404,robotics,🜌🔷🜁🜰🜌,1.0973,0.9763,2025-05-16T19:52:24
scroll_c287df45,robotics,🜅🜅🜌🜅🔷,0.8652,0.9742,2025-05-16T07:15:31
scroll_0c9e7a19,llm,🜃🜁🜌🜃🜰,0.9182,0.9879,2025-05-16T04:46:53
scroll_15b64a64,crypto,🜄🜰🔷🜃🜌,1.1157,0.9832,2025-05-16T15:18:21
scroll_8916425e,llm,🔷🜋🜁,1.0433,0.9688,2025-05-16T20:49:51
scroll_8faaeecd,robotics,🜰🜰🜃🔷,1.2492,0.9594,2025-05-16T20:25:23
scroll_552c62b1,robotics,🜁🜄🜃🜋🜰,1.0925,0.9507,2025-05-16T22:02:47
scroll_d658f167,llm,🜰🜃🜃🜋,1.1062,0.9844,2025-05-16T16:56:53
scroll_baa4aaf7,crypto,🔷🜃🜋,1.2189,0.9521,2025-05-16T19:49:18
scroll_e7937246,crypto,🜄🜰🜁🔷🜄,1.0426,0.9641,2025-05-16T15:58:17
scroll_f0477bce,crypto,🔷🔷🜄,0.9987,0.9762,2025-05-16T21:39:16
scroll_d6cc32dc,llm,🔷🜌🜅🔷🜰🜄,0.9502,0.9612,2025-05-16T15:42:52
